HDFCBANK.NS,2y,20,1d,8,38,19,-3410.009765625,500000,100,10,100,3,16,15.789473684210526,84.21052631578947,2021-08-10 00:00:00 - 2023-05-05 00:00:00
HDFCBANK.NS,2y,20,1d,8,38,14,-18872.001953125,500000,10,100,1000,0,14,0.0,100.0,2022-01-06 00:00:00 - 2023-05-04 00:00:00
HDFCBANK.NS,2y,20,1d,8,38,19,3523.00048828125,500000,10,20,200,4,15,21.052631578947366,78.94736842105263,2021-08-10 00:00:00 - 2023-05-05 00:00:00
HDFCBANK.NS,2y,20,1d,8,38,19,35230.0048828125,500000,100,20,200,4,15,21.052631578947366,78.94736842105263,2021-08-10 00:00:00 - 2023-05-05 00:00:00
ADANIGREEN.NS,60d,12,1h,8,38,9,-27240.00244140625,500000,100,20,200,0,9,0.0,100.0,2023-03-28 13:15:00+05:30 - 2023-06-13 09:15:00+05:30
ADANIGREEN.NS,60d,12,1h,8,38,12,4130.010986328125,500000,100,2,20,5,7,41.66666666666667,58.333333333333336,2023-03-28 13:15:00+05:30 - 2023-06-15 11:15:00+05:30
ADANIGREEN.NS,2y,13,1d,8,38,13,-17905.010986328125,500000,100,20,200,3,10,23.076923076923077,76.92307692307693,2021-08-27 00:00:00 - 2023-05-26 00:00:00
ADANIGREEN.NS,2y,13,1d,8,38,13,-21445.001220703125,500000,100,10,100,4,9,30.76923076923077,69.23076923076923,2021-08-27 00:00:00 - 2023-05-25 00:00:00
ADANIGREEN.NS,2y,13,1d,8,38,13,-29870.001220703125,500000,100,5,50,5,8,38.46153846153847,61.53846153846154,2021-08-27 00:00:00 - 2023-05-25 00:00:00
ADANIGREEN.NS,2y,13,1d,8,38,13,-27620.00732421875,500000,100,4,40,6,7,46.15384615384615,53.84615384615385,2021-08-27 00:00:00 - 2023-05-24 00:00:00
ADANIGREEN.NS,2y,13,1d,8,38,13,-44015.008544921875,500000,100,1,10,7,6,53.84615384615385,46.15384615384615,2021-08-27 00:00:00 - 2023-05-24 00:00:00
ADANIGREEN.NS,2y,13,1d,8,38,13,-37015.008544921875,500000,100,2,20,7,6,53.84615384615385,46.15384615384615,2021-08-27 00:00:00 - 2023-05-24 00:00:00
IOC.NS,60d,7,1h,8,38,3,-654.9995422363281,500000,100,2,20,0,3,0.0,100.0,2023-04-03 12:15:00+05:30 - 2023-06-09 09:15:00+05:30
