AAPL,30d,2,90M,8,38,2,878.5003662109375,500000,100,1,10,1,1,50.0,50.0,2023-05-23 12:30:00 - 2023-06-15 09:30:00
XRP-USD,30d,21,90M,8,38,21,3028.236508369453,500000,100000,0.001,0.01,8,13,38.095238095238095,61.904761904761905,2023-06-01 15:00:00 - 2023-06-24 15:00:00
XRP-USD,30d,21,90M,8,38,21,3028.236508369453,500000,100000,0.001,0.01,8,13,38.095238095238095,61.904761904761905,2023-06-01 15:00:00 - 2023-06-24 15:00:00
XRP-USD,7d,134,2M,8,38,131,3793.5984134674254,500000,100000,0.001,0.01,20,111,15.267175572519085,84.7328244274809,2023-06-19 03:22:00 - 2023-06-25 14:26:00
XRP-USD,7d,134,2M,8,38,132,2106.4647436142113,500000,100000,0.001,0.005,33,99,25.0,75.0,2023-06-19 01:32:00 - 2023-06-25 14:26:00
XRP-USD,7d,134,2M,8,38,132,2079.8751115799096,500000,100000,0.001,0.005,33,99,25.0,75.0,2023-06-19 01:32:00 - 2023-06-25 14:26:00
XRP-USD,7d,134,2M,8,38,133,4480.784964561485,500000,100000,0.001,0.006,32,101,24.06015037593985,75.93984962406014,2023-06-19 03:22:00 - 2023-06-25 15:04:00
XRP-USD,10d,198,2M,8,38,197,3890.6379222870137,500000,100000,0.001,0.006,43,154,21.82741116751269,78.1725888324873,2023-06-16 04:06:00 - 2023-06-25 15:04:00
AMZN,30d,27,15M,8,38,27,218.97048950195312,500000,100,0.1,1.0,9,18,33.33333333333333,66.66666666666666,2023-05-15 13:45:00 - 2023-06-22 09:45:00
AMZN,30d,27,15M,8,38,26,538.9976501464844,500000,100,1,5,7,19,26.923076923076923,73.07692307692307,2023-05-15 13:45:00 - 2023-06-23 09:30:00
AMZN,30d,27,15M,8,38,26,538.9976501464844,500000,100,1,5,7,19,26.923076923076923,73.07692307692307,2023-05-15 13:45:00 - 2023-06-23 09:30:00
AMZN,30d,27,15M,8,38,26,516.6084289550781,500000,100,1,5,7,19,26.923076923076923,73.07692307692307,2023-05-15 13:45:00 - 2023-06-23 09:30:00
AMZN,10d,8,15M,8,38,7,-685.9199523925781,500000,100,1,5,1,6,14.285714285714285,85.71428571428571,2023-06-14 13:00:00 - 2023-06-23 09:30:00
AMZN,10d,8,15M,8,38,7,-685.9199523925781,500000,100,1,5,1,6,14.285714285714285,85.71428571428571,2023-06-14 13:00:00 - 2023-06-23 09:30:00
AMZN,10d,8,15M,8,38,7,-685.9199523925781,500000,100,1,5,1,6,14.285714285714285,85.71428571428571,2023-06-14 13:00:00 - 2023-06-23 09:30:00
AMZN,10d,8,15M,8,38,7,-685.9199523925781,500000,100,1,5,1,6,14.285714285714285,85.71428571428571,2023-06-14 13:00:00 - 2023-06-23 09:30:00
